filename,label
train/36884.jpg,(9-1)+0=8
train/57728.jpg,(3*1)+0=3
train/8501.jpg,(3*2)+6=12
train/9419.jpg,3+(4-9)=-2
train/3556.jpg,4-2-0=2
train/36553.jpg,4*(4*9)=144
train/26873.jpg,6*0*7=0
train/34938.jpg,(1+9)-9=1
train/12341.jpg,0-(0-7)=7
train/57286.jpg,4+9*4=40
train/55631.jpg,3*(7-2)=15
train/16126.jpg,(6-6)+9=9
train/43812.jpg,4*(9*4)=144
train/54608.jpg,5+(7+8)=20
train/96013.jpg,(6*3)*5=90
train/6585.jpg,(2-1)+7=8
train/99065.jpg,0+0*1=0
train/52350.jpg,7*8*8=448
train/63670.jpg,(1-5)*2=-8
train/83593.jpg,4+5*4=24
train/94633.jpg,(3*7)-5=16
train/62396.jpg,8*(2*0)=0
train/30023.jpg,4-(4-3)=3
train/94454.jpg,1*7-9=-2
train/42545.jpg,4-3+0=1
train/93670.jpg,2+5+2=9
train/59108.jpg,(6+4)+2=12
train/23585.jpg,4+(5-1)=8
train/57593.jpg,7+(6-7)=6
train/34272.jpg,(4-3)-0=1
train/52146.jpg,5*(5*5)=125
train/52133.jpg,1+(6-9)=-2
train/46726.jpg,(8-9)-3=-4
train/51088.jpg,(0+0)-4=-4
train/57541.jpg,8+(8*0)=8
train/4148.jpg,9-6*0=9
train/79467.jpg,(0-9)+7=-2
train/95253.jpg,(6*4)+9=33
train/62500.jpg,(4*0)-1=-1
train/45.jpg,(4-5)*3=-3
train/46518.jpg,4*1*3=12
train/88486.jpg,4-3+3=4
train/79056.jpg,4-0+7=11
train/16695.jpg,3*6*5=90
train/25595.jpg,(8*3)*7=168
train/87366.jpg,4-(5+7)=-8
train/24259.jpg,4-3*3=-5
train/51521.jpg,7+(4+5)=16
train/39980.jpg,0+(3-4)=-1
train/3499.jpg,0+6-2=4
train/2452.jpg,3+(3-6)=0
train/48423.jpg,8-6+4=6
train/33982.jpg,5+(1+7)=13
train/31935.jpg,1-(7*7)=-48
train/82120.jpg,0-0*2=0
train/26882.jpg,5*(8-1)=35
train/20721.jpg,5*(1*5)=25
train/79231.jpg,9*(8-6)=18
train/46450.jpg,8+(2*7)=22
train/92494.jpg,(6-7)*7=-7
train/20640.jpg,(3+8)+2=13
train/27307.jpg,6-6+5=5
train/66193.jpg,5+(5*2)=15
train/7090.jpg,6-(2*0)=6
train/57463.jpg,4*5+4=24
train/6285.jpg,8*3*3=72
train/36928.jpg,7-(8-5)=4
train/90550.jpg,(7+1)+3=11
train/97501.jpg,7+7+5=19
train/1753.jpg,5-(6+5)=-6
train/53205.jpg,9*(6+5)=99
train/65824.jpg,(0*7)*8=0
train/27525.jpg,(6-5)*6=6
train/52620.jpg,(4+5)*9=81
train/72592.jpg,(4-9)-2=-7
train/20723.jpg,0*(2+7)=0
train/80963.jpg,4*(0+7)=28
train/63967.jpg,6-6*1=0
train/12632.jpg,9*(4-2)=18
train/38261.jpg,(6-7)-1=-2
train/18324.jpg,(1+4)+9=14
train/74611.jpg,5*(1*0)=0
train/66517.jpg,6-(6-4)=4
train/74059.jpg,(7+3)+1=11
train/90064.jpg,(6+1)-3=4
train/79470.jpg,2+(8+7)=17
train/87734.jpg,2-5*6=-28
train/7730.jpg,5+(4+7)=16
train/50529.jpg,0*5*4=0
train/39134.jpg,3*(6*9)=162
train/30341.jpg,(3+7)+5=15
train/33548.jpg,(2+3)+7=12
train/15589.jpg,(8-9)-1=-2
train/28819.jpg,6-8*9=-66
train/50229.jpg,(7+3)-2=8
train/61314.jpg,(1*4)+7=11
train/84507.jpg,0+2-9=-7
train/802.jpg,9*(7+2)=81
train/52581.jpg,(9*9)*7=567
train/26228.jpg,8*(6+8)=112
train/33231.jpg,(3-0)+0=3
train/66741.jpg,3-(4*9)=-33
train/36344.jpg,(8*5)*8=320
train/76225.jpg,6-5-2=-1
train/83362.jpg,1-2*4=-7
train/82427.jpg,3+2+3=8
train/24312.jpg,1*(3-6)=-3
train/9627.jpg,5*8-2=38
train/32925.jpg,2-7*7=-47
train/49641.jpg,(6*9)*7=378
train/73189.jpg,(1+6)*8=56
train/95165.jpg,(2-1)-7=-6
train/59620.jpg,2-6-1=-5
train/34056.jpg,(3+0)-7=-4
train/52598.jpg,(0*2)*9=0
train/34455.jpg,0*(1+6)=0
train/27352.jpg,(1*0)*7=0
train/32024.jpg,(0+8)-8=0
train/47980.jpg,6*(4+3)=42
train/42606.jpg,(8*7)-2=54
train/10318.jpg,2-6*1=-4
train/27207.jpg,9-5+3=7
train/5352.jpg,(4+2)+3=9
train/33657.jpg,7+3+1=11
train/92420.jpg,(3-3)*8=0
train/51971.jpg,8*3*7=168
train/62223.jpg,7-(8-8)=7
train/57045.jpg,(5+2)*3=21
train/31655.jpg,6-(4-0)=2
train/30409.jpg,(3-5)*8=-16
train/47442.jpg,2*(9-7)=4
train/62814.jpg,(4+8)*2=24
train/20817.jpg,2*0+7=7
train/60566.jpg,4+(9+7)=20
train/21079.jpg,0-(9+8)=-17
train/56271.jpg,3-(2+8)=-7
train/81971.jpg,0-(7-8)=1
train/67761.jpg,2-4*5=-18
train/45718.jpg,(9*5)*0=0
train/94924.jpg,1*7+4=11
train/82026.jpg,7+(9+7)=23
train/14478.jpg,9+(6+3)=18
train/64252.jpg,8+3-2=9
train/37206.jpg,(7*3)-8=13
train/6428.jpg,7+(6-2)=11
train/37307.jpg,5+0+6=11
train/90145.jpg,1+(8+9)=18
train/91218.jpg,(4+9)-1=12
train/40392.jpg,(6+9)*7=105
train/56410.jpg,(5+3)-0=8
train/98362.jpg,6*(1+4)=30
train/81955.jpg,5-(9-4)=0
train/33229.jpg,4*6-7=17
train/85177.jpg,4*2*6=48
train/86627.jpg,(9+3)+4=16
train/75656.jpg,7-(4*1)=3
train/29454.jpg,4-7+5=2
train/13265.jpg,3+(7-6)=4
train/3870.jpg,(0-6)*6=-36
train/26448.jpg,0+(9*8)=72
train/63936.jpg,7-3*6=-11
train/67697.jpg,2*(1*2)=4
train/56638.jpg,4-4-2=-2
train/46454.jpg,(1+0)*0=0
train/80771.jpg,6-3-3=0
train/96931.jpg,(2+6)-9=-1
train/56393.jpg,(3+4)-2=5
train/45956.jpg,3-(2*4)=-5
train/22622.jpg,0*3*8=0
train/36914.jpg,(8-5)-6=-3
train/25512.jpg,4-(4+4)=-4
train/92427.jpg,6*(8*6)=288
train/98474.jpg,(2-7)+9=4
train/94036.jpg,(2*6)-7=5
train/98178.jpg,(3*1)-4=-1
train/66713.jpg,(3+4)+2=9
train/80459.jpg,9-(2-5)=12
train/1034.jpg,6+5*2=16
train/653.jpg,7-3-3=1
train/37917.jpg,(7+2)+1=10
train/74774.jpg,9-(9*1)=0
train/74110.jpg,0*(8-0)=0
train/66586.jpg,7+(8+9)=24
train/12106.jpg,(4-7)+6=3
train/93741.jpg,5+6+2=13
train/94891.jpg,3*6*9=162
train/60364.jpg,2+(9*2)=20
train/60329.jpg,(5+8)-3=10
train/5876.jpg,(8-0)-3=5
train/64141.jpg,(0-1)-9=-10
train/83314.jpg,1*(9-2)=7
train/29471.jpg,(3+5)-4=4
train/50109.jpg,9-(3*4)=-3
train/47760.jpg,5-9+8=4
train/58574.jpg,9+5*0=9
train/91035.jpg,1*(9+6)=15
train/41209.jpg,(1-1)-7=-7
train/6628.jpg,5-0*1=5
train/90983.jpg,7*9+4=67
train/14049.jpg,(2-3)*8=-8
train/87622.jpg,7*5-0=35
train/39309.jpg,(1*5)+7=12
train/38408.jpg,(9+6)+0=15
train/53755.jpg,1*(9*8)=72
train/82319.jpg,(8-4)+4=8
train/68986.jpg,1+2*9=19
train/27520.jpg,9-(7*6)=-33
train/85538.jpg,8*(2-0)=16
train/4817.jpg,3*(3+5)=24
train/95353.jpg,9+5*6=39
train/91970.jpg,7*4+6=34
train/52427.jpg,(2*4)*2=16
train/77514.jpg,(4+4)*3=24
train/15957.jpg,0-(0+6)=-6
train/14910.jpg,0-8+5=-3
train/38354.jpg,1+9+0=10
train/11533.jpg,8+(8*0)=8
train/51357.jpg,6*(9+7)=96
train/41458.jpg,9*(0-2)=-18
train/94380.jpg,1+(2+1)=4
train/37725.jpg,1-3-8=-10
train/98471.jpg,(2*9)*6=108
train/67368.jpg,0-3-0=-3
train/52999.jpg,(9*2)-1=17
train/17241.jpg,7*5-4=31
train/51458.jpg,3*8+6=30
train/36092.jpg,2-(4*4)=-14
train/60708.jpg,(5-0)-5=0
train/62279.jpg,(1*2)-6=-4
train/36346.jpg,(6*4)+3=27
train/13400.jpg,0+8*1=8
train/46645.jpg,4-3-7=-6
train/84546.jpg,8+1+1=10
train/92926.jpg,0-(1+9)=-10
train/88914.jpg,(8-4)-9=-5
train/92274.jpg,(4+2)+2=8
train/27478.jpg,8+(3+7)=18
train/77445.jpg,(7+5)-9=3
train/50539.jpg,(3+4)*0=0
train/93575.jpg,7-(6+1)=0
train/33155.jpg,(4+4)*8=64
train/36760.jpg,(9*0)+0=0
train/39930.jpg,3-4+1=0
train/50019.jpg,(8*1)*2=16
train/38899.jpg,3+(8-6)=5
train/69030.jpg,(7+5)*0=0
train/74824.jpg,(1*9)+8=17
train/13920.jpg,(7*6)+1=43
train/16587.jpg,(3+5)-7=1
train/89228.jpg,9-3*0=9
train/18892.jpg,(4*3)*0=0
train/74743.jpg,4*6*6=144
train/83011.jpg,3+0+8=11
train/58016.jpg,6+0-3=3
train/37848.jpg,0*9*8=0
train/65900.jpg,(3+1)-1=3
train/30539.jpg,(0*4)-9=-9
train/10163.jpg,2+2+8=12
train/17769.jpg,(1+8)+4=13
train/95875.jpg,6*9*2=108
train/46071.jpg,9+2*1=11
train/82526.jpg,3-6*0=3
train/31678.jpg,6+(0*2)=6
train/94410.jpg,0-(8-1)=-7
train/65972.jpg,9+6+9=24
train/54329.jpg,3+9-5=7
train/99700.jpg,9+(4*9)=45
train/16012.jpg,0+5-7=-2
train/72685.jpg,3*(1+8)=27
train/24812.jpg,(0-2)*5=-10
train/78182.jpg,8+9+4=21
train/8187.jpg,8+7+5=20
train/15941.jpg,(0-4)-7=-11
train/25645.jpg,(2*5)*3=30
train/96076.jpg,4+1+7=12
train/18051.jpg,3*9-5=22
train/23644.jpg,9*2+1=19
train/175.jpg,5*(5*1)=25
train/99517.jpg,6+7-4=9
train/6056.jpg,0*(7*5)=0
train/37476.jpg,7-5*8=-33
train/69117.jpg,(2*8)+3=19
train/38086.jpg,(2*5)-8=2
train/4703.jpg,1-(6*7)=-41
train/89950.jpg,4*9-1=35
train/36931.jpg,(2-2)*2=0
train/18250.jpg,2+(2-8)=-4
train/92199.jpg,(9+5)+7=21
train/98475.jpg,1*(7+5)=12
train/87719.jpg,9+3+1=13
train/59922.jpg,(8+1)-6=3
train/8266.jpg,(1*8)*6=48
train/30196.jpg,(5*2)-9=1
train/88979.jpg,9-(4*4)=-7
train/99009.jpg,0-(8+4)=-12
train/92234.jpg,2+8-9=1
train/91836.jpg,(8-3)*6=30
train/91478.jpg,8-(5+9)=-6
train/44527.jpg,1*9-9=0
train/38340.jpg,2+8-3=7
train/85438.jpg,0*9*5=0
train/30606.jpg,1*(8*7)=56
train/52361.jpg,(5*0)-4=-4
train/28720.jpg,8-6-4=-2
train/34308.jpg,3+2-5=0
train/49963.jpg,9-(6+2)=1
train/26395.jpg,3+(9+7)=19
train/86556.jpg,(3-8)+2=-3
train/19021.jpg,(9-8)-6=-5
train/34730.jpg,(0+8)*3=24
train/77392.jpg,(0+5)*0=0
train/5841.jpg,(8-5)*3=9
train/93768.jpg,2*(6-4)=4
train/29750.jpg,(5-5)+2=2
train/10531.jpg,2*(1*9)=18
train/44985.jpg,4*(7+4)=44
train/94977.jpg,6*0+6=6
train/63127.jpg,5+(2-8)=-1
train/31509.jpg,4+(0+8)=12
train/15045.jpg,(7*4)*3=84
train/58173.jpg,7+6*4=31
train/15632.jpg,5-(6*4)=-19
train/11931.jpg,7*(2+1)=21
train/14427.jpg,8*(9-8)=8
train/20555.jpg,2*9*5=90
train/91143.jpg,0+(7+2)=9
train/44466.jpg,2-(2+2)=-2
train/41888.jpg,6-(7+1)=-2
train/88633.jpg,7+3+4=14
train/22363.jpg,(9+0)-2=7
train/1660.jpg,6+7*5=41
train/13879.jpg,6*4+5=29
train/83450.jpg,1-(2-9)=8
train/71713.jpg,8+(1*6)=14
train/16502.jpg,8+5-8=5
train/88666.jpg,5*2-8=2
train/82979.jpg,(4-3)-2=-1
train/23047.jpg,3*6+0=18
train/50944.jpg,1+5-6=0
train/63234.jpg,(3+7)-7=3
train/72303.jpg,(4-7)+8=5
train/43654.jpg,0*8+2=2
train/36161.jpg,9*5+8=53
train/39442.jpg,2-0+0=2
train/87882.jpg,9*7*5=315
train/72881.jpg,0+(0+8)=8
train/95674.jpg,8+0*7=8
train/27997.jpg,(4-0)-0=4
train/41747.jpg,7+(4+7)=18
train/67089.jpg,1*(1-6)=-5
train/1009.jpg,0+0*0=0
train/68923.jpg,1+(8-4)=5
train/210.jpg,4*(0+4)=16
train/70985.jpg,2+6*2=14
train/77001.jpg,(3-4)+9=8
train/59898.jpg,2-(7+7)=-12
train/60185.jpg,6*2*3=36
train/60467.jpg,4+9*0=4
train/93691.jpg,(0-4)+3=-1
train/21425.jpg,4-(8+9)=-13
train/82595.jpg,(2+5)+4=11
train/1343.jpg,7*(1*2)=14
train/58631.jpg,(6-8)*8=-16
train/39958.jpg,4-(8+1)=-5
train/63664.jpg,3-(2-0)=1
train/74496.jpg,(6*5)+0=30
train/68366.jpg,9+1*7=16
train/2763.jpg,(7*8)-3=53
train/61080.jpg,4+5+4=13
train/94177.jpg,7-(1-3)=9
train/86185.jpg,0+(3*2)=6
train/86940.jpg,(2*1)+3=5
train/74702.jpg,(9*8)+5=77
train/63219.jpg,4+(6+9)=19
train/71958.jpg,9+8+6=23
train/44155.jpg,(7+4)*3=33
train/53135.jpg,5*9*3=135
train/61013.jpg,6+(3-0)=9
train/4274.jpg,9-3-9=-3
train/59090.jpg,(5+3)*3=24
train/30943.jpg,6*2+4=16
train/27711.jpg,6*3+5=23
train/19272.jpg,5*1+8=13
train/1705.jpg,9-(1+2)=6
train/59861.jpg,8*0-9=-9
train/79031.jpg,(1+6)-7=0
train/34430.jpg,2*6-5=7
train/72036.jpg,3-(3*2)=-3
train/34901.jpg,5+(3+7)=15
train/94475.jpg,(2-1)*3=3
train/31743.jpg,7+2+0=9
train/31354.jpg,7-2*7=-7
train/43552.jpg,2*(6*0)=0
train/97646.jpg,5-5-6=-6
train/98080.jpg,6-(8-7)=5
train/36109.jpg,6+0+0=6
train/16132.jpg,(7+2)-3=6
train/57880.jpg,7-(9+7)=-9
train/57447.jpg,(8*9)+7=79
train/47411.jpg,(1+4)+9=14
train/18325.jpg,1*8+2=10
train/78881.jpg,(7*5)*7=245
train/80460.jpg,0+(7+5)=12
train/23354.jpg,9+(9-7)=11
train/97058.jpg,2*(2*9)=36
train/40869.jpg,(9-4)+5=10
train/41980.jpg,3-9-7=-13
train/22298.jpg,1+(1-0)=2
train/34331.jpg,8+(1*3)=11
train/2944.jpg,1*(2*0)=0
train/70409.jpg,1*2*8=16
train/90497.jpg,(4*6)-4=20
train/28533.jpg,9-0-3=6
train/84142.jpg,(3*6)+7=25
train/34154.jpg,2*(2*5)=20
train/47378.jpg,(4-6)-7=-9
train/3358.jpg,(6+3)*6=54
train/36769.jpg,0+0-5=-5
train/1405.jpg,(9+9)+7=25
train/18468.jpg,7*5+8=43
train/83619.jpg,(6+6)+6=18
train/22581.jpg,(2-2)+9=9
train/31176.jpg,0*(1-1)=0
train/86407.jpg,9*0*6=0
train/32398.jpg,3+(7+2)=12
train/38858.jpg,3*(1+2)=9
train/74776.jpg,(8-2)-8=-2
train/93324.jpg,1+8+1=10
train/42864.jpg,(1-0)-9=-8
train/85390.jpg,(0+7)+1=8
train/32476.jpg,4-0-4=0
train/98168.jpg,(5*2)-4=6
train/87024.jpg,(9+2)-9=2
train/24960.jpg,8-0-4=4
train/5294.jpg,(9*8)*4=288
train/17350.jpg,(1-2)*2=-2
train/6710.jpg,6-(3*1)=3
train/46014.jpg,7-(8+8)=-9
train/96620.jpg,0*7-6=-6
train/80728.jpg,8+(8-5)=11
train/44921.jpg,6*(4*1)=24
train/51688.jpg,(9-3)*3=18
train/76560.jpg,(3+0)+2=5
train/16418.jpg,6+4+7=17
train/12698.jpg,(2*1)-6=-4
train/23815.jpg,(6+5)+9=20
train/25217.jpg,(5*9)*6=270
train/83547.jpg,8+(2+4)=14
train/75287.jpg,3+6*8=51
train/10167.jpg,5-9-4=-8
train/22977.jpg,(1*8)*9=72
train/9315.jpg,6*(1+9)=60
train/65115.jpg,1*8*0=0
train/29350.jpg,8-3-9=-4
train/51080.jpg,8-(5+6)=-3
train/77656.jpg,(5-4)*7=7
train/68722.jpg,(3*2)*5=30
train/36162.jpg,0-9*4=-36
train/75701.jpg,(0-7)*9=-63
train/73314.jpg,3*(7*4)=84
train/44271.jpg,3-(1+7)=-5
train/66056.jpg,6+3-7=2
train/2835.jpg,(9-6)-2=1
train/1622.jpg,9-1-2=6
train/24964.jpg,4-8*6=-44
train/24778.jpg,9*0+7=7
train/34130.jpg,3*(9-3)=18
train/49400.jpg,(2*1)*8=16
train/94501.jpg,2*(1+5)=12
train/44892.jpg,9+(0*7)=9
train/28997.jpg,1+5*9=46
train/64279.jpg,(4*6)-3=21
train/40434.jpg,0+3-4=-1
train/18177.jpg,4+(7-3)=8
train/74337.jpg,1+(0*4)=1
train/53082.jpg,(9*3)-4=23
train/75642.jpg,9+0-2=7
train/64164.jpg,2+(1*8)=10
train/52589.jpg,1*(2*1)=2
train/64142.jpg,6-4+4=6
train/73579.jpg,5-4+3=4
train/90594.jpg,(1+7)+7=15
train/92354.jpg,2*(1-6)=-10
train/22863.jpg,0-1+2=1
train/26930.jpg,5-(1+2)=2
train/95210.jpg,(2+8)-6=4
train/46095.jpg,8*(9+0)=72
train/54302.jpg,(8*7)*4=224
train/91156.jpg,0+(5+9)=14
train/20021.jpg,3+7*9=66
train/87351.jpg,(1-6)-2=-7
train/96568.jpg,1+8-1=8
train/77385.jpg,4-(6+9)=-11
train/47843.jpg,(6+5)-3=8
train/86593.jpg,7*8*4=224
train/74609.jpg,(9*5)-5=40
train/41453.jpg,7*1*5=35
train/25484.jpg,2*(6*4)=48
train/31961.jpg,2-1+5=6
train/16293.jpg,(0*4)*0=0
train/54178.jpg,0*(0-8)=0
train/3767.jpg,(9-3)+0=6
train/14787.jpg,7+(5-3)=9
train/45313.jpg,4-4+9=9
train/91742.jpg,9-(8+6)=-5
train/38565.jpg,5+8*4=37
train/88376.jpg,6+(9*3)=33
train/62835.jpg,1*(6-2)=4
train/91464.jpg,8+(3*7)=29
train/90601.jpg,2+6-6=2
train/57166.jpg,4+(6-0)=10
train/87637.jpg,(9-6)*3=9
train/43696.jpg,7+(7+3)=17
train/38784.jpg,(7-2)*4=20
train/99118.jpg,9+(0+1)=10
train/18192.jpg,1*(5+3)=8
train/11740.jpg,(3+7)+5=15
train/65316.jpg,(4*8)+2=34
train/13787.jpg,(1+4)+4=9
train/71665.jpg,(6*4)+2=26
train/7425.jpg,7-5+3=5
train/77281.jpg,7-(8*4)=-25
train/60174.jpg,5+5+9=19
train/34409.jpg,(0+4)*4=16
train/99632.jpg,7+5*3=22
train/48715.jpg,8*4-8=24
train/11736.jpg,7*(2+2)=28
train/43435.jpg,1*(4*5)=20
train/79362.jpg,(8*4)-2=30
train/34542.jpg,6-6-0=0
train/31363.jpg,(5+1)-6=0
train/15645.jpg,2*(8-1)=14
train/27575.jpg,2-(2*9)=-16
train/96616.jpg,1*7-1=6
train/49411.jpg,(8+7)*4=60
train/74540.jpg,9*2-8=10
train/51995.jpg,3-(6*4)=-21
train/26488.jpg,(6*4)-4=20
train/9046.jpg,3-7*1=-4
train/35493.jpg,8+(4+5)=17
train/14111.jpg,2-(8-2)=-4
train/38638.jpg,4+(3+8)=15
train/69385.jpg,9*1*5=45
train/85234.jpg,2*(3*9)=54
train/58381.jpg,7-1-2=4
train/95659.jpg,(4+8)-0=12
train/94806.jpg,(6+5)-8=3
train/59161.jpg,(8-6)*6=12
train/42800.jpg,6-3-9=-6
train/332.jpg,2*(8+9)=34
train/27602.jpg,6-(8*4)=-26
train/27461.jpg,5*(1+5)=30
train/86087.jpg,2*(0*8)=0
train/92250.jpg,0*3+7=7
train/12443.jpg,2+2+8=12
train/12869.jpg,2+(2-4)=0
train/95741.jpg,3+1*4=7
train/19719.jpg,4-(6+6)=-8
train/20663.jpg,5-6*9=-49
train/57990.jpg,(8-6)*7=14
train/37401.jpg,2*8-5=11
train/7445.jpg,3+(7-6)=4
train/67826.jpg,1+(6+3)=10
train/85075.jpg,6-7*8=-50
train/83388.jpg,(1*9)*2=18
train/90860.jpg,(0*1)*3=0
train/81773.jpg,(1+0)-2=-1
train/62455.jpg,(2+1)+7=10
train/8515.jpg,1+6-8=-1
train/2209.jpg,8*9-2=70
train/85882.jpg,1*7+4=11
train/87050.jpg,1+(4-0)=5
train/42207.jpg,2*0*0=0
train/97185.jpg,(9-5)-2=2
train/40617.jpg,4-9-3=-8
train/407.jpg,(9*0)+5=5
train/72005.jpg,2+(8*1)=10
train/27222.jpg,(7*3)-2=19
train/81123.jpg,0+5-0=5
train/18533.jpg,3*(0+9)=27
train/30139.jpg,5-7*5=-30
train/40073.jpg,(5*6)+4=34
train/62489.jpg,9-(2*1)=7
train/41424.jpg,7+0*9=7
train/8492.jpg,0+2+3=5
train/42236.jpg,7+(0*0)=7
train/71989.jpg,4-(2+7)=-5
train/76849.jpg,6-(0-3)=9
train/21680.jpg,(0-3)*5=-15
train/75625.jpg,(8-9)+3=2
train/76248.jpg,(4*6)+7=31
train/61922.jpg,8+(5*6)=38
train/6489.jpg,9*(4-9)=-45
train/5729.jpg,5*(8-5)=15
train/59179.jpg,4-7*3=-17
train/83126.jpg,2-5+7=4
train/82077.jpg,2*(4+7)=22
train/82263.jpg,9-2-0=7
train/58313.jpg,7-(4*3)=-5
train/66826.jpg,9*1+4=13
train/96211.jpg,(0+2)+0=2
train/68011.jpg,4*0*2=0
train/62051.jpg,8*4-4=28
train/55106.jpg,8*(5+4)=72
train/5014.jpg,(1+2)+7=10
train/4361.jpg,3*(6+2)=24
train/6615.jpg,(8*4)-9=23
train/35413.jpg,(6-0)-7=-1
train/59148.jpg,0+7-8=-1
train/69113.jpg,(9+2)-5=6
train/52844.jpg,4-8+9=5
train/14776.jpg,0+(0*4)=0
train/33737.jpg,(0+1)+1=2
train/79321.jpg,6-(0-7)=13
train/2746.jpg,(4*1)+1=5
train/66874.jpg,5-4+7=8
train/35458.jpg,5+9+4=18
train/14359.jpg,2+6-4=4
train/7116.jpg,4+(9+6)=19
train/42250.jpg,(3-2)+7=8
train/25791.jpg,3-4+0=-1
train/5102.jpg,8+(5*9)=53
train/72411.jpg,5+(8+5)=18
train/91611.jpg,1+(9*4)=37
train/22153.jpg,(3*0)-8=-8
train/42005.jpg,0-8-8=-16
train/95876.jpg,(9+3)+8=20
train/27765.jpg,2*7-1=13
train/78111.jpg,4+(1-9)=-4
train/1790.jpg,4*1*3=12
train/10087.jpg,3+(7+8)=18
train/75326.jpg,3-0-1=2
train/64759.jpg,6+9*2=24
train/56196.jpg,(0-7)-5=-12
train/3334.jpg,0-(5+8)=-13
